identifier,lat,lon
B3189,50.0994300,14.3786200
B3190,50.0877300,14.3656300
B3191,50.0527900,14.2958400
B3192,50.0610948,14.3993404
B3193,50.0712800,14.4012700
B3194,50.0698100,14.3603900
B3195,50.0203096,14.3545840
B3196,50.0603564,14.4088038
B3197,50.0243600,14.4415200
B3198,50.0276300,14.4036000
B3199,50.0136100,14.4869400
B3200,50.0559217,14.4404015
B3201,50.0241070,14.4340023
B3202,50.0091800,14.4541200
B3203,50.0226055,14.4448318
B3204,50.0407600,14.4670200
B3205,50.0337800,14.4416100
B3206,50.0114697,14.4759595
B3207,50.0419800,14.4598300
B3208,50.0436734,14.4486806
B3209,50.0511500,14.4466100
B3210,50.0847200,14.4816000
B3211,50.0873965,14.4820545
B3212,50.0364100,14.5808500
B3213,50.0141979,14.5457360
B3214,50.0811468,14.6103680
B3215,50.1247630,14.5675184
B3216,50.0694700,14.3041000
B3217,50.0648400,14.3157500
B3218,50.0654336,14.3080512
B3219,50.0765445,14.3054777
B3220,50.0224900,14.3933500
B3221,49.9834500,14.3664500
B3222,49.9853276,14.3650920
B3223,49.9814215,14.3572863
B3224,49.9803400,14.3539700
B3225,50.0512100,14.5412900
B3226,50.0615000,14.5888000
B3227,50.0352017,14.3060269
B3228,50.0382000,14.3383000
B3229,49.9910500,14.4114400
B3230,50.0179151,14.4361627
B3231,50.0250700,14.4926400
B3232,50.0362407,14.4874846
B3233,50.0320348,14.5288583
B3234,50.0540361,14.4863115
B3235,50.0688200,14.4779000
B3236,50.0729100,14.4766100
B3237,50.0398100,14.5869700
B3238,50.0778600,14.4987200
B3239,50.0834150,14.5069029
B3240,50.0721850,14.5425668
B3241,50.0668900,14.5541900
B3242,50.1359400,14.5104500
B3243,50.0501065,14.2948655
B3244,50.1084554,14.4516272
B3245,50.0457427,14.3217847
B3246,50.0269500,14.4318100
B3247,50.1027400,14.5174100
B3248,50.0510116,14.3510472
B3249,50.0677100,14.5480000
B3250,50.0165000,14.4028600
B3251,50.0567200,14.3756500
B3252,50.1292000,14.5443300
B3253,50.1017142,14.5015473
B3254,50.1475495,14.5248534
B3255,50.0577047,14.5614368
B3256,50.0891756,14.4345932
B3257,50.0297792,14.3633285
B3258,50.0395770,14.3315294
B3259,48.7762994,18.6071081
B3260,50.0614305,14.3090707
B3261,50.0739600,14.3414800
B3262,50.0484300,14.3552000
B3263,49.9700975,14.3833589
B3264,50.0329800,14.5072300
B3265,50.1372600,14.4502000
B3266,50.0355488,14.5001085
B3267,50.1179708,14.6367061
B3268,50.0639300,14.5377200
B3269,50.0215200,14.3635300
B3270,49.9649300,14.3832000
B3271,50.1353500,14.5193500
B3272,50.0310074,14.6109173
B3273,50.0312615,14.3747609
B3274,50.1451895,14.4828496
B3275,50.0120265,14.3856641
B3276,50.0617530,14.6413556
B3277,49.9599800,14.3590000
B3278,50.0242773,14.4269545
B3279,50.0813046,14.5000461
B3280,50.1565535,14.5425237
B3281,50.1379500,14.3808200
B3282,50.0917500,14.4749000
B3283,50.1330724,14.5134674
B3284,50.0788441,14.4418616
B3285,50.0716977,14.4825408
B3286,50.1037100,14.4439500
B3287,50.1447397,14.5808536
B3288,50.0567917,14.5077124
B3289,50.1603140,14.4848125
B3290,50.1525322,14.5902959
B3291,50.0852700,14.5786000
B3292,50.0554788,14.4715661
B3293,50.1215482,14.6062215
B3294,50.1559925,14.5178943
B3295,50.0938300,14.5422200
B3296,50.0961000,14.3640100
B3297,50.1128100,14.6007800
B3298,50.0258779,14.5210211
B3299,50.1265708,14.4221506
B3300,50.0629000,14.5113900
B3301,50.1114627,14.5778166
B3302,50.0440900,14.4590300
B3303,50.1055257,14.5591882
B3304,50.0411100,14.5109200
B3305,50.1440763,14.5773889
B3306,49.9722600,14.4336400
B3307,50.0329437,14.4821049
B3308,50.0864100,14.3862946
B3309,50.0630100,14.3608000
B3310,50.0546300,14.3508800
B3311,50.0187399,14.4626313
B3312,50.0328894,14.5186267
B3313,50.0950988,14.4926713
B3314,50.0722065,14.4715537
B3315,50.0561900,14.5392500
B3316,50.0772800,14.4486175
B3317,50.1006200,14.3644800
B3318,50.0088900,14.4281800
B3319,50.0500101,14.5440102
B3320,50.0580798,14.3886255
B3321,50.1346662,14.3832948
B3322,50.0506859,14.5260229
B3323,50.0519848,14.4310354
B3324,50.0680066,14.3493226
B3325,50.0433346,14.4301246
B3326,50.0917172,14.4859301
B3327,50.1102801,14.4469459
B3328,50.0447627,14.4899901
B3329,49.0787757,15.4410442
B3330,50.2251952,18.6727021
B3331,51.0990651,13.6882762
B3332,50.0527735,14.4576928
B3333,50.0491578,14.4625145
B3334,50.0437259,14.4485897
B3335,50.0931962,14.4900595
B3336,50.1341820,14.5476385
B3337,50.1143872,14.4718018
B3338,50.0874839,14.3448025
B3339,48.7566437,17.8370185
B3340,50.8710755,18.8205496
B3341,50.4715199,18.8135982
B3342,49.9395763,18.3196625
B3343,49.9536495,18.3348064
B3344,49.7817992,14.6932339
B3345,50.0554272,14.3418045
B3346,50.1403800,14.0812800
B3347,50.1450300,14.0750300
B3348,50.1780103,14.6535246
B3349,49.7841639,14.6875239
B3350,49.8097300,14.2698900
B3351,50.4273100,14.7615300
B3352,50.0713581,14.8593285
B3353,50.0713888,14.8593012
B3354,50.4035700,14.7941300
B3355,50.5256600,14.9483900
B3356,50.2204100,14.6253300
B3357,49.8965900,13.9835700
B3358,50.2770100,14.7798400
B3359,50.2572400,14.5127200
B3360,50.1600800,14.3102800
B3361,50.0374678,15.7686944
B3362,50.7608100,15.0903100
B3363,50.7505800,15.0689000
B3364,50.7521700,15.0708300
B3365,49.1402338,15.0175811
B3366,49.7881400,18.2279200
B3367,49.8577900,18.5568600
B3368,49.9641900,14.4593600
B3369,50.4342342,14.9154536
B3370,48.8035845,16.6273259
B3371,49.2473243,16.5808819
B3372,50.0457000,14.3228100
B3373,49.6727122,12.1496956
B3374,50.4085600,14.9399400
B3375,50.1601700,14.3790000
B3376,50.1314679,14.3403810
B3377,49.9913800,14.8544300
B3378,49.6951358,14.0067140
B3379,49.9043619,14.5877273
B3380,50.0820300,14.2386100
B3381,49.9111600,16.4409900
B3382,49.7649460,15.9181419
B3383,50.0450700,15.8068900
B3384,50.0144844,15.7716018
B3385,50.0467500,15.7660000
B3386,50.0472380,15.7509493
B3387,50.2150113,15.8461022
B3388,50.2035847,15.8580809
B3389,50.2179411,15.8335482
B3390,50.4310000,15.3524300
B3391,50.4396800,15.3570400
B3392,50.2351524,15.4890494
B3393,50.6033835,13.6098446
B3394,50.6149100,14.0172000
B3395,50.4262442,14.2780774
B3396,50.4902400,13.6727900
B3397,50.9117200,14.6257500
B3398,50.4980200,13.6390900
B3399,50.3930300,14.3442600
B3400,50.3843800,13.2702400
B3401,50.6069200,13.7451700
B3402,49.7677700,13.3641122
B3403,49.1435600,15.0210800
B3404,49.2572100,13.9139800
B3405,49.7441900,13.3396845
B3406,49.2808500,13.6189700
B3407,49.3824716,13.2967134
B3408,49.2374933,13.5245271
B3409,49.3820700,13.2970700
B3410,49.7209700,13.4026000
B3411,48.9858700,14.4352900
B3412,50.7562100,14.5410500
B3413,50.5650100,14.6498721
B3414,50.7335732,15.1820390
B3415,50.7877752,12.6161306
B3416,48.7823992,18.5905194
B3417,48.7826398,18.6182984
B3418,49.9463578,14.6706729
B3419,50.1626758,14.7491420
B3420,49.8360700,14.5883900
B3421,50.2410351,14.3089078
B3422,49.6779018,13.9920944
B3423,49.7911259,14.1781571
B3424,50.2267568,14.4098973
B3425,49.6753300,13.9839700
B3426,49.7884170,14.1858245
B3427,49.5782983,14.5363667
B3428,49.9826100,14.7391000
B3429,49.9592902,14.3185504
B3430,50.0472600,15.2191400
B3431,50.3025300,15.1731100
B3432,50.1151700,14.4700000
B3433,49.9740236,14.3951021
B3434,50.0889766,14.3262910
B3435,49.2904100,15.4830800
B3436,49.0519700,15.8122000
B3437,49.2237400,15.8855200
B3438,49.3949912,15.5669592
B3439,49.4135432,15.5926519
B3440,49.6181500,15.5754600
B3441,49.1968911,16.2012912
B3442,49.6683898,15.4093341
B3443,49.5836228,18.1315865
B3444,49.8457993,18.1234955
B3445,49.7803623,18.2545377
B3446,49.8428815,18.1702261
B3447,49.8485712,18.1453379
B3448,49.6909131,18.3418698
B3449,50.6848519,13.8859257
B3450,50.5411249,14.1328050
B3451,50.4241057,14.2376939
B3452,50.2986061,13.6790715
B3453,50.4619855,13.4135869
B3454,50.6274862,13.8578748
B3455,50.7806740,14.1818772
B3456,50.3857600,13.2698800
B3457,50.4487299,13.7173887
B3458,50.3826274,13.2683507
B3459,50.1220354,16.2168567
B3460,50.3533727,16.1246236
B3461,50.7610461,15.0708975
B3462,50.1928737,15.8413007
B3463,50.1869200,15.8358100
B3464,50.7541300,15.0785300
B3465,50.5728089,15.4120950
B3466,49.8706263,16.6981729
B3467,50.8094700,15.0361800
B3468,50.7128940,15.0749070
B3469,50.9261200,15.0877700
B3470,50.2572200,17.3960600
B3471,49.9576403,16.9734593
B3472,49.5820754,17.2382973
B3473,49.5527339,17.7359106
B3474,49.8720968,16.8465865
B3475,49.5751819,17.2314485
B3476,49.5910000,17.2351600
B3477,50.2746883,19.0110686
B3478,50.2670461,18.9874748
B3479,50.2670956,18.9877120
B3480,50.2289057,14.8582697
B3481,50.6455377,17.8591248
B3482,48.7686631,18.6014856
B3483,50.4902881,18.9461403
B3484,50.2381987,19.0112329
B3485,50.2383163,19.0111624
B3486,50.2696412,19.0272651
B3487,50.2695111,19.0275433
B3488,50.2767856,19.0175800
B3489,49.0844931,18.0225357
B3490,49.3325375,17.5288495
B3491,49.3519008,17.5768270
B3492,49.2838700,17.3887500
B3493,49.2918864,17.4049819
B3494,49.3284715,17.5677029
B3495,49.2131448,17.6127636
B3496,50.0478895,14.8500852
B3497,49.7501500,14.1701700
B3498,49.9809400,13.9483700
B3499,50.1362464,13.9247790
B3500,50.0920492,15.0299108
B3501,49.9542476,15.2709706
B3502,50.0750268,14.8644741
B3503,50.1446148,13.9657283
B3504,49.8890500,14.3960900
B3505,50.1149981,14.6757518
B3506,49.9677900,14.0647500
B3507,50.6839700,14.5378000
B3508,50.7656500,15.0583900
B3509,50.7653543,15.0567443
B3510,50.7371800,15.0526400
B3511,50.7517800,15.0495000
B3512,50.4350498,15.3691423
B3513,50.2079200,15.8205800
B3514,50.2176256,15.8770570
B3515,49.9615061,18.7164355
B3516,49.9593324,18.6942469
B3517,51.0400583,17.0639962
B3518,50.1843558,18.9516194
B3519,50.1787580,18.8890817
B3520,49.4119400,15.5762800
B3521,49.2152800,15.8954300
B3522,48.9483900,16.7285300
B3523,49.1117044,16.5188569
B3524,48.8599700,16.0559000
B3525,49.2318400,16.5901000
B3526,49.2154600,16.5811900
B3527,49.1685700,16.5720900
B3528,49.2102048,16.5931091
B3529,49.2308221,16.5763288
B3530,48.8517183,17.1213026
B3531,48.7564145,16.8889653
B3532,49.2007100,16.6683800
B3533,49.1768053,16.5966112
B3534,49.1856100,16.6029700
B3535,49.1957900,16.5326400
B3536,49.2623704,16.5783483
B3537,49.3534836,16.5502758
B3538,48.8685332,16.0955609
B3539,48.8579200,15.9726800
B3540,48.8312621,16.0653901
B3541,48.8547169,16.0638675
B3542,48.9623784,16.4320709
B3543,48.7286953,16.9638885
B3544,48.7568600,16.8577800
B3545,49.2390199,16.9642421
B3546,49.7634887,13.2477574
B3547,49.7320000,13.4012200
B3548,49.7459943,13.4382411
B3549,49.7233300,13.3740800
B3550,49.7229500,13.3736100
B3551,49.6548023,13.2968834
B3552,49.5833400,13.3282200
B3553,49.3931017,13.2851892
B3554,49.7013400,13.4268200
B3555,49.7372700,13.3493400
B3556,49.7666106,13.3742137
B3557,50.6203418,15.6179921
B3558,49.7184204,16.2569075
B3559,50.1545483,14.1960466
B3560,50.1443288,14.2156473
B3561,50.1566963,12.2767780
B3562,49.9668600,12.6977700
B3563,50.0676562,12.3653539
B3564,50.4992613,13.4443774
B3565,49.1214600,15.0013200
B3566,49.3150300,14.1428600
B3567,49.8993063,18.3518814
B3568,49.8077800,18.2315400
B3569,50.2747849,19.0110710
B3570,49.9589162,18.7021062
B3571,49.9566991,18.7182336
B3572,49.9619314,18.6959220
B3573,50.7391076,12.5757757
B3574,50.2942820,18.6620232
B3575,50.0436400,14.4487385
B3576,50.0850424,14.5794587
B3577,50.0796200,14.6425900
B3578,50.1117903,14.5162217
B3579,50.0916382,14.6680825
B3580,50.1156300,14.6130400
B3581,48.7642891,18.5743571
B3582,50.4277000,15.8172200
B3583,50.6582500,14.9899000
B3584,50.5892902,15.1683400
B3585,50.6648300,14.7265100
B3586,50.8144720,14.9630132
B3587,50.6915534,14.5477330
B3588,49.9578600,15.2758900
B3589,49.9125300,14.2338000
B3590,50.1754263,14.1073814
B3591,50.0631806,14.2336600
B3592,50.4902670,15.0386259
B3593,50.1602100,14.3105700
B3594,50.3714591,14.4977033
B3595,49.9828400,14.1251900
B3596,49.9944900,14.1580900
B3597,50.4007800,14.8853100
B3598,50.4132180,14.8860436
B3599,50.4336400,14.9174200
B3600,50.0142200,15.2220100
B3601,50.4622660,13.3957369
B3602,50.5605761,13.8727463
B3603,50.2304300,12.8825500
B3604,49.2615980,15.2385846
B3605,49.2863620,15.4814568
B3606,49.2125859,16.5683497
B3607,49.8546626,18.1808745
B3608,49.8420639,13.2297764
B3609,49.5914674,13.1068674
B3610,49.7702916,13.2973822
B3611,49.7463309,13.3905729
B3612,49.1386446,16.6338679
B3613,49.6866000,14.0089100
B3614,50.1677184,18.9033297
B3615,48.7658573,13.0463788
B3616,49.9567900,14.0622100
B3617,49.5527344,17.7359512
B3618,49.0076700,17.1249200
B3619,49.0045000,17.1094600
B3620,50.0841849,16.4615923
B3621,50.7420200,15.0963100
B3622,50.7756200,15.0623000
B3623,49.6682434,15.4100152
B3624,49.9314630,17.8771605
B3625,49.9472600,15.2582300
B3626,49.8826607,18.5474795
B3627,48.9873000,17.5273000
B3628,49.8490600,14.7016900
B3629,49.3896837,13.4748039
B3630,50.4703915,13.3981463
B3631,50.4703200,13.3983400
B3632,50.1180100,14.1301800
B3633,50.4116100,14.9956900
B3634,50.4456900,14.7772500
B3635,50.4992000,14.9698900
B3636,49.8778143,14.9037833
B3637,50.1087354,14.4032832
B3638,50.1472000,15.4664400
B3639,49.8044197,18.4181923
B3640,49.8633000,18.0968700
B3641,49.8281298,18.2746044
B3642,49.8934991,18.2016659
B3643,49.1766500,16.8076300
B3644,49.2767548,16.9938129
B3645,48.9451831,16.3649383
B3646,48.8622088,16.0447931
B3647,48.9203038,17.1629301
B3648,50.6072626,14.3992866
B3649,50.6062828,15.0118004
B3650,49.0307300,17.3794200
B3651,49.3249239,13.6852940
B3652,49.7806486,12.6030233
B3653,50.7706500,14.1922000
B3654,49.5834377,18.1315813
B3655,51.0730767,16.8833937
B3656,48.8634541,18.8592104
B3657,50.2672110,18.9361113
B3658,50.3690200,14.9639500
B3659,50.1356831,14.1028819
B3660,50.1438498,14.1248035
B3661,50.1266804,14.1192408
B3662,50.0680480,14.5094736
B3663,49.8458600,18.5540600
B3664,49.8563100,18.5408200
B3665,49.6531500,14.4237400
B3666,49.8257265,14.0456294
B3667,50.6612722,13.8647498
B3668,49.4296200,15.2269000
B3669,49.0093500,14.0003200
B3670,49.0714600,17.4733600
B3671,49.6014539,17.2217717
B3672,49.5990300,17.2720000
B3673,49.1845980,16.6485686
B3674,50.7212075,12.4984118
B3675,50.6536783,14.0479812
B3676,49.8372900,18.1694800
B3677,49.0413700,16.9670100
B3678,48.9209700,17.1034400
B3679,48.8219250,17.0533331
B3680,50.1796443,12.6380244
B3681,50.6677600,14.0782800
B3682,50.7808058,14.2314979
B3683,48.9166500,17.0991200
B3684,50.5790942,15.7360250
B3685,50.1793725,15.7318795
B3686,50.1245267,15.7887978
B3687,50.5928900,15.5940700
B3688,50.1441266,14.5773919
B3689,49.4123096,18.1112691
B3690,49.7995400,12.6263900
B3691,49.2691600,13.9176700
B3692,49.4498400,14.3722300
B3693,49.4816356,13.5849660
B3694,50.9025814,16.7041073
B3695,50.0229845,15.2076265
B3696,49.7832526,18.5223958
B3697,49.7737341,18.4333348
B3698,50.0165400,17.3136300
B3699,49.5965800,18.3609300
B3700,49.9538269,18.5934263
B3701,49.9522414,18.5950187
B3702,50.1223047,14.5071632
B3703,50.0210668,15.1852607
B3704,49.9656600,14.3283100
B3705,49.9497768,14.3139606
B3706,50.0258495,15.2103079
B3707,50.4322800,15.3554900
B3708,50.2292200,15.8362500
B3709,49.1085100,16.0574500
B3710,48.9004500,17.3150000
B3711,49.1843700,16.7589500
B3712,49.4388464,12.9166797
B3713,49.4395627,12.9356491
B3714,49.9892289,14.7429050
B3715,50.1851400,15.0305300
B3716,50.3564309,15.6326968
B3717,50.2090600,16.2351700
B3718,50.0678300,14.2955600
B3719,50.0447600,14.2592800
B3720,49.6150653,14.3937932
B3721,49.9215517,18.0821729
B3722,49.2498554,17.7519446
B3723,49.9245549,17.7279840
B3724,49.5393870,18.0253756
B3725,49.7637800,13.3240100
B3726,49.4409182,14.3599889
B3727,49.9324700,13.3865161
B3728,50.5996400,14.2057800
B3729,50.6584573,14.0402323
B3730,50.3452448,19.0887770
B3731,49.5284775,12.9375564
B3732,49.5273050,12.9474283
B3733,49.9317474,14.7143967
B3734,50.0124500,14.6239900
B3735,50.1516086,14.5095897
B3736,50.3117327,14.5896226
B3737,50.2092100,15.3114300
B3738,49.9607585,15.2751521
B3739,50.1855700,14.9622900
B3740,49.9902700,14.7242600
B3741,49.8882400,15.3496900
B3742,49.9743755,14.5534873
B3743,50.2319116,18.9784107
B3744,50.4501853,18.8590531
B3745,50.3979308,18.8765988
B3746,50.5978959,17.8926770
B3747,50.6735300,14.1287500
B3748,50.4039400,13.9444200
B3749,50.6338400,13.8461700
B3750,50.5413051,13.9789154
B3751,50.6725300,14.0278500
B3752,48.9699813,17.7122188
B3753,49.1541500,18.0350800
B3754,49.3333800,17.6063600
B3755,49.0539076,17.5302470
B3756,49.3321695,17.9980822
B3757,49.4828054,18.0892272
B3758,49.7335091,13.3247894
B3759,49.6761000,13.3500100
B3760,49.6792363,18.5678269
B3761,49.8546821,18.2265140
B3762,49.7920525,18.2455288
B3763,49.6662000,18.6778400
B3764,49.7811731,18.2756524
B3765,49.1209700,16.9482100
B3766,49.1390700,16.7654200
B3767,49.1443092,16.8249265
B3768,49.2911500,16.6642000
B3769,49.2514900,13.9116200
B3770,49.0186500,15.5747200
B3771,49.2026800,16.6069200
B3772,49.9652900,12.6974700
B3773,49.2000328,16.6131695
B3774,49.0064300,14.4480200
B3775,49.0146300,14.4949700
B3776,49.0618748,14.7551415
B3777,48.8884700,14.8743600
B3778,50.1268800,12.3459900
B3779,50.6302700,15.7776400
B3780,50.6201782,15.6566971
B3781,49.9566900,14.0409500
B3782,49.9581044,14.0608221
B3783,50.4310000,14.9060800
B3784,50.1483400,15.1308900
B3785,50.2121400,14.2711100
B3786,50.1238356,14.5668299
B3787,49.1617000,16.7243300
B3788,49.1798500,16.7216500
B3789,49.3617066,16.7681140
B3790,49.3572000,16.7810400
B3791,48.9544000,16.9852109
B3792,49.6566000,13.2994000
B3793,49.5748625,13.3387364
B3794,49.8287500,18.0846900
B3795,49.8484808,18.1455081
B3796,49.9417464,17.9102229
B3797,48.6261588,18.3603292
B3798,48.6235335,18.3665435
B3799,50.3634369,18.9886824
B3800,50.3632093,18.9890176
B3801,49.3974621,13.2940497
B3802,49.7523300,18.4827200
B3803,50.4933895,13.6561975
B3804,48.8448289,17.2222924
B3805,49.9818292,17.0103282
B3806,50.1117837,14.5808510
B3807,50.2339892,18.9756510
B3808,50.6349319,17.9056092
B3809,50.2022263,18.2771560
B3810,50.3241372,18.6614174
B3811,50.3256487,18.6545108
B3812,50.3252257,18.6554987
B3813,51.0679541,13.7766566
B3814,48.5640303,13.4446881
B3815,50.8240460,15.5272481
B3816,50.8286473,15.5172891
B3817,50.8410643,15.5534748
B3818,50.9266790,13.3305609
B3819,50.0187800,14.2841200
B3820,49.9243203,15.4669519
B3821,50.3795300,14.9177800
B3822,49.7790800,13.9802500
B3823,49.7912800,13.9771200
B3824,49.9472730,15.2582475
B3825,49.9837166,14.4961056
B3826,50.1056277,13.7234590
B3827,49.8332500,13.8988800
B3828,50.0532500,14.2866700
B3829,50.0267899,14.3649745
B3830,50.0973600,14.4653600
B3831,50.0528765,14.4300836
B3832,50.0114823,14.4759822
B3833,50.1652900,13.9872300
B3834,50.1679749,14.0636171
B3835,49.9872251,14.7142993
B3836,50.1983100,14.6803400
B3837,50.2484100,15.0955300
B3838,49.8635189,13.8404577
B3839,49.8282200,13.9390100
B3840,49.9656500,14.0835000
B3841,50.8942421,14.8464498
B3842,50.9428602,14.9178626
B3843,50.8994197,14.9723598
B3844,50.9005844,14.9643445
B3845,50.8985396,14.9534390
B3846,50.9095819,14.9666750
B3847,50.9076489,14.9571524
B3848,50.9050433,14.9567071
B3849,51.0507477,15.5909906
B3850,50.2607889,18.9685199
B3851,49.7326200,13.4009500
B3852,49.7517900,13.3042900
B3853,49.7201413,13.1574927
B3854,49.5481539,13.0727863
B3855,49.7608061,13.1483859
B3856,49.3430900,13.2177600
B3857,50.0028687,14.4649346
B3858,50.0503100,14.4427600
B3859,50.0327200,14.4818000
B3860,50.1304259,14.4919162
B3861,49.7426800,14.1520500
B3862,49.6611833,14.1382379
B3863,49.6409700,14.2560400
B3864,49.6864000,14.0089400
B3865,49.6985500,14.2345400
B3866,49.8513200,14.4062800
B3867,50.1933414,13.7085727
B3868,49.6050000,14.2775089
B3869,50.2291300,14.0927900
B3870,50.0907544,13.7258050
B3871,50.0065317,14.5767894
B3872,50.1635774,14.3895776
B3873,50.0533300,14.2868600
B3874,50.0343800,14.3782000
B3875,50.1888000,14.0773900
B3876,49.6649200,14.5779300
B3877,50.2349800,14.0175700
B3878,50.2300800,14.0296800
B3879,50.2212100,14.2194900
B3880,49.6266783,15.0447785
B3881,50.6678353,14.0404060
B3882,50.9064200,14.6186700
B3883,50.3745200,13.2756600
B3884,50.9059383,14.6315239
B3885,50.1887400,12.6353898
B3886,50.1909726,12.7437113
B3887,50.4253300,14.2488400
B3888,50.6599900,13.9946100
B3889,50.3152700,13.5427400
B3890,50.6717600,14.1041100
B3891,50.6747300,14.0577000
B3892,50.2877700,13.7307900
B3893,50.6535700,13.8464800
B3894,50.4215301,14.2544356
B3895,50.3146900,12.9470300
B3896,50.2288730,14.8582250
B3897,49.7283302,13.3614197
B3898,49.7524500,13.4154900
B3899,49.0837500,17.3700800
B3900,49.2273043,17.7019505
B3901,49.5990619,17.2720334
B3902,49.7476300,16.9319600
B3903,49.4855300,17.1245800
B3904,49.3778968,17.5891973
B3905,49.5783200,17.4809500
B3906,49.4786200,17.1114900
B3907,49.4802900,17.1463400
B3908,49.2860300,17.2828100
B3909,49.7600500,13.0012100
B3910,49.6971200,13.4150300
B3911,49.1597764,15.2015157
B3912,49.8802200,12.9747800
B3913,49.4153600,14.6874700
B3914,49.5624420,13.3376094
B3915,49.1899600,15.2819300
B3916,50.6185900,14.4973700
B3917,50.6254800,15.0823500
B3918,50.4882700,16.0293400
B3919,49.7500100,16.6575700
B3920,49.6991900,16.4404900
B3921,50.0250677,15.8248302
B3922,50.2135801,15.8268156
